review_id,rating,likes,date_review_scraped,review_date,company,source,review_text,owner_response_text
ChdDSUhNMG9nS0VJQ0FnSURnOG9fSm53RRAB,5.0,0,2026/07/26,2018/07/28,1,Google Maps,Jenny Ramirez cut my hair. She's awesome and did a great job,We appreciate you being our customer! Thank you for your review!
ChZDSUhNMG9nS0VJQ0FnSURnekptSEZnEAE,4.0,0,2026/07/26,2018/07/28,1,Google Maps,,Thank you!
ChdDSUhNMG9nS0VJQ0FnSUN3bWJ1Z3ZnRRAB,5.0,0,2026/07/26,2018/07/28,1,Google Maps,,Thank you!
ChdDSUhNMG9nS0VJQ0FnSUN3dlllOS1nRRAB,5.0,0,2026/07/26,2018/07/28,1,Google Maps,Excellent service,Thank you for being our customer! See you next time!
ChZDSUhNMG9nS0VJQ0FnSUNncHFuTldnEAE,4.0,0,2026/07/26,2018/07/28,1,Google Maps,,Thank you!
ChdDSUhNMG9nS0VJQ0FnSUNRMXFyYnpRRRAB,5.0,0,2026/07/26,2018/07/28,1,Google Maps,,Thank you!
ChdDSUhNMG9nS0VJQ0FnSUNBX3NySmpBRRAB,4.0,0,2026/07/26,2018/07/28,1,Google Maps,,Thank you!
ChdDSUhNMG9nS0VJQ0FnSURBbFlhUzl3RRAB,4.0,0,2026/07/26,2018/07/28,1,Google Maps,,Thank you!
ChZDSUhNMG9nS0VJQ0FnSURRaFllaVVnEAE,3.0,0,2026/07/26,2018/07/28,1,Google Maps,,"If you would like follow up, please email with the details and location or call us at 1-800-473-2825 ext 3 so we can best assist you. Thank you, Nolan."
ChZDSUhNMG9nS0VJQ0FnSUNna01EdlFBEAE,4.0,0,2026/07/26,2018/07/28,1,Google Maps,,Thank you!
ChZDSUhNMG9nS0VJQ0FnSUNBbk9PWVVBEAE,4.0,0,2026/07/26,2018/07/28,1,Google Maps,,Thank you!
ChZDSUhNMG9nS0VJQ0FnSUNRdWRmY1B3EAE,5.0,0,2026/07/26,2018/07/28,1,Google Maps,,Thank you!
ChZDSUhNMG9nS0VJQ0FnSURRZzYtOWJREAE,3.0,0,2026/07/26,2018/07/28,1,Google Maps,,"We value your feedback, Dean. If you'd like, please call us at 1-800-473-2825 ext 3 or email with the details and location so we can best assist you and contact you. Thank you."
ChdDSUhNMG9nS0VJQ0FnSUNBNktxdWpBRRAB,1.0,0,2026/07/26,2018/07/28,1,Google Maps,,"We're sorry to see your rating, Ryan. If you'd like, please email with the details and location or call us at 1-800-473-2825 ext 3. We will get in touch with you from there. Thank you for reaching out."
ChZDSUhNMG9nS0VJQ0FnSUNBMWJPUldnEAE,3.0,0,2026/07/26,2018/07/28,1,Google Maps,Prepare to wait long time.,"You're always welcome to check-in online at If you'd like follow up or have questions, please call us at 1-800-473-2825 ext 3 or email with the salon location and details. Thank you, Suresh."
ChdDSUhNMG9nS0VJQ0FnSURROV9Yc3JRRRAB,3.0,0,2026/07/26,2018/07/28,1,Google Maps,Mediocre rating for medicore service,"We're sorry to see your review, Kegan. If you would like to share more, please email with the salon location and details, or call 800-473-2825, ext 3. We will follow up with you from there. Thank you."
ChdDSUhNMG9nS0VJQ0FnSURBN2ZucHZnRRAB,2.0,0,2026/07/26,2018/07/28,1,Google Maps,,"We're sorry to see your review, Derek. If you would like to share more, please email with the salon location and details, or call 800-473-2825, ext 3. We will follow up with you from there. Thank you."
ChZDSUhNMG9nS0VJQ0FnSUN3eUttbUJnEAE,3.0,0,2026/07/26,2018/07/28,1,Google Maps,,"If you'd like to share more regarding your review, please email with the details and location or call us at 1-800-473-2825 ext 3. We will be happy to help you. Thank you."
ChZDSUhNMG9nS0VJQ0FnSUNBeU1DNE5REAE,4.0,0,2026/07/26,2018/07/28,1,Google Maps,,Thank you for your rating! We're happy to have you as our customer!
ChZDSUhNMG9nS0VJQ0FnSURRMV9xN1dnEAE,4.0,0,2026/07/26,2018/07/28,1,Google Maps,,"Thank you, Amanda!"
ChdDSUhNMG9nS0VJQ0FnSUN3b1lLTHRRRRAB,4.0,0,2026/07/26,2018/07/28,1,Google Maps,Very clean and inviting,We are always happy to help you! See you next time!
ChdDSUhNMG9nS0VJQ0FnSUNnZ082OG9RRRAB,5.0,0,2026/07/26,2018/07/28,1,Google Maps,,"Thank you, Wade!"
ChZDSUhNMG9nS0VJQ0FnSUNBdnFYSVpBEAE,5.0,0,2026/07/26,2018/07/28,1,Google Maps,Friendly staff. Wait time can be avoided with online checkin,Thank you for being our customer! See you next time!
ChdDSUhNMG9nS0VJQ0FnSURBcWNtZnJ3RRAB,3.0,0,2026/07/26,2018/07/28,1,Google Maps,,"If you'd like to share more or would like follow up, please call us at 1-800-473-2825 ext 3 or email with the details and salon location. We will be happy to help you. Thank you."
ChZDSUhNMG9nS0VJQ0FnSUNnM2RhN2ZnEAE,3.0,0,2026/07/26,2018/07/28,1,Google Maps,Ok,"We value your feedback, Dori. If you'd like follow up, please call us at 1-800-473-2825 ext 3 or email with the details and location so we can best assist you and contact you. Thank you."
ChdDSUhNMG9nS0VJQ0FnSUNndjhUWjhBRRAB,2.0,0,2026/07/26,2018/07/28,1,Google Maps,,"If you'd like follow up or would like to share more, please call us at 1-800-473-2825 ext 3 or email with the details and location. Thank you!"
ChZDSUhNMG9nS0VJQ0FnSURRNG9qZk9BEAE,1.0,2,2026/07/26,2018/07/28,1,Google Maps,Worst place ever,"If you would like to share more, please email with the details and location. We will be happy to help you. Thank you."
ChZDSUhNMG9nS0VJQ0FnSURBMlBpU0RREAE,2.0,2,2026/07/26,2018/07/28,1,Google Maps,Not a suitable place for toddler haircuts,"We're sorry to read this, Ritesh. If you'd like, please call us at 1-800-473-2825 ext 3 or email with the details and location. We will follow up with you regarding your experience. Thank you for reaching out to us."
ChZDSUhNMG9nS0VJQ0FnSUN3OUtqR0JREAE,3.0,0,2026/07/26,2018/07/28,1,Google Maps,It was an ok haircut,"We value your feedback, Harvey. If you'd like, please call us at 1-800-473-2825 ext 3 or email with the details and location. We will follow up with you regarding your experience. Thank you for reaching out to us."
ChdDSUhNMG9nS0VJQ0FnSUNRNk1hZWlRRRAB,1.0,0,2026/07/26,2018/07/28,1,Google Maps,,"We're sorry to see your rating, Adam. If you'd like, please call us at 1-800-473-2825 ext 3 or email with the details and location. We will get in touch with you from there. Thank you."
ChZDSUhNMG9nS0VJQ0FnSUNBNk5MRmVBEAE,2.0,0,2026/07/26,2018/07/28,1,Google Maps,To long of a wait,"We're sorry about your wait, Joe. If you'd like follow up, please call us at 1-800-473-2825 ext 3 or email with the details and location. We will get in touch with you from there. Thank you."
ChZDSUhNMG9nS0VJQ0FnSUNnbVAzaU9REAE,4.0,0,2026/07/26,2018/07/28,1,Google Maps,"Good service and best if you schedule online and then go to the salon. I have been on and off using this place for the past 3 or so years, there are a few great employees who you get used to and then they leave. The new folks are good but miss the familiarity. Reliable and quick. Prices are good and make sure you tip them well. They do a good job.",Thank you for your rating!
ChZDSUhNMG9nS0VJQ0FnSUN3ODRTT0ZBEAE,3.0,0,2026/07/26,2018/07/28,1,Google Maps,,"If you would like to share more regarding your review, please email with the salon location and details, or call 800-473-2825, ext 3. We will follow up with you from there. Thank you, Martha."
ChZDSUhNMG9nS0VJQ0FnSUNBMWZLZkpnEAE,2.0,0,2026/07/26,2018/07/28,1,Google Maps,,"We're sorry to see your rating, Erin. If you'd like, please call us at 1-800-473-2825 ext 3 or email with the details and location. We will get in touch with you from there. Thank you."
ChZDSUhNMG9nS0VJQ0FnSURBa09YSkt3EAE,4.0,0,2026/07/26,2018/07/28,1,Google Maps,Very good,Thank you for being our customer! We're happy to help you!
ChZDSUhNMG9nS0VJQ0FnSUNRcHVHYlFBEAE,3.0,0,2026/07/26,2018/07/28,1,Google Maps,,"We value your feedback. If you'd like, please call us at 1-800-473-2825 ext 3 or email with the details and location. We will get in touch with you from there. Thank you."
ChZDSUhNMG9nS0VJQ0FnSURnMm8tdWVBEAE,3.0,0,2026/07/26,2018/07/28,1,Google Maps,,"We appreciate your feedback. If you'd like to share more, please call us at 1-800-473-2825 ext 3 or email with the details and location. Thank you!"
ChZDSUhNMG9nS0VJQ0FnSUNnc0otTERBEAE,3.0,2,2026/07/26,2018/07/28,1,Google Maps,They were running discounts for all customers and I went there when they are about to close in 15 minutes. The lady who did my hair cut didn't do it properly and I am not at all satisfied.,"We're sorry to hear this was your experience, Hemanth. If you'd like, please call us at 1-800-473-2825 ext 3 or email with the details and location. We will get in touch with you from there. Thank you."
ChZDSUhNMG9nS0VJQ0FnSURnbnVtc0FREAE,4.0,0,2026/07/26,2018/07/28,1,Google Maps,Courteous And experienced artist,"We're always happy to help you, Syed! Thank you for your feedback!"
ChdDSUhNMG9nS0VJQ0FnSUNBbUptbHpRRRAB,2.0,2,2026/07/26,2018/07/28,1,Google Maps,The person I was using is no longer there. I wasn't impressed with my last visit.,"We're sorry to see this, Janet. If you'd like follow up, please call us at 1-800-473-2825 ext 3 or email with the details and location so we can best assist you and contact you. Thank you."
ChdDSUhNMG9nS0VJQ0FnSURBcnA2QXFBRRAB,5.0,0,2026/07/26,2018/07/28,1,Google Maps,Service there was great I loved it and I got a good haircut in the end,"We love to hear this, Holly! Thank you for coming in!"
ChZDSUhNMG9nS0VJQ0FnSURBb2FhelFREAE,3.0,0,2026/07/26,2018/07/28,1,Google Maps,,"If you'd like to share more, please email with the details and location so we can best assist you and follow up with you. Thank you for reaching out."
ChRDSUhNMG9nS0VJQ0FnSUN3aW9NMBAB,1.0,0,2026/07/26,2018/07/28,1,Google Maps,,"If you'd like to share more, please email with the details and location so we can best assist you and follow up with you. Thank you for reaching out."
ChZDSUhNMG9nS0VJQ0FnSUN3MklxdkNnEAE,5.0,0,2026/07/26,2018/07/28,1,Google Maps,,We appreciate your review!
ChdDSUhNMG9nS0VJQ0FnSURBMDdTVmt3RRAB,4.0,0,2026/07/26,2018/07/28,1,Google Maps,Excellent haircut,Thank you for coming in! We're always happy to help you!
ChZDSUhNMG9nS0VJQ0FnSUN3d2I3a0FREAE,5.0,0,2026/07/26,2018/07/28,1,Google Maps,,We appreciate your review!
ChdDSUhNMG9nS0VJQ0FnSUNnMDRfOTVBRRAB,3.0,0,2026/07/26,2018/07/28,1,Google Maps,,"If you'd like to share more, please call us at 1-800-473-2825 ext 3 or email with the details and location. We will be happy to help you. Thank you."
ChZDSUhNMG9nS0VJQ0FnSURRNmZxMkhnEAE,4.0,1,2026/07/26,2018/07/28,1,Google Maps,"Decent straight razor shave. Perfect place for a ""dude"" day out.","Thank you for being our customer, Jon!"
ChdDSUhNMG9nS0VJQ0FnSUNBM0oySzlnRRAB,5.0,0,2026/07/26,2018/07/28,1,Google Maps,"Great place, and you get a Dell discount","Thank you for coming in, Charlie! We hope to see you again next time!"
ChZDSUhNMG9nS0VJQ0FnSUNBdjZfNVFBEAE,4.0,0,2026/07/26,2018/07/28,1,Google Maps,I Liked it,"Thank you for coming in, Rajeev! We hope to see you again!"
ChZDSUhNMG9nS0VJQ0FnSURBMWZDbmNBEAE,5.0,0,2026/07/26,2018/07/28,1,Google Maps,,We appreciate your review! Thank you!
ChdDSUhNMG9nS0VJQ0FnSUNnNHRfTzlRRRAB,2.0,0,2026/07/26,2018/07/28,1,Google Maps,,Thank you!
ChdDSUhNMG9nS0VJQ0FnSURnM3MzdTBRRRAB,4.0,0,2026/07/26,2018/07/28,1,Google Maps,,Thank you for your review!
ChdDSUhNMG9nS0VJQ0FnSUN3NzlXNmp3RRAB,4.0,0,2026/07/26,2018/07/28,1,Google Maps,,Thank you!
ChZDSUhNMG9nS0VJQ0FnSURneTdXOUxBEAE,5.0,0,2026/07/26,2018/07/28,1,Google Maps,Nice people. Excellent work!,"Thank you for your review, Daniel! We appreciate you being our customer!"
ChdDSUhNMG9nS0VJQ0FnSURBaWU3ZzB3RRAB,3.0,0,2026/07/26,2018/07/28,1,Google Maps,,"We value your feedback, Nguyen. If you'd like, please call us at 1-800-473-2825 ext 3 or email with the details and location so we can best assist you and follow up with you. Thank you."
ChZDSUhNMG9nS0VJQ0FnSUNneGFyMFdBEAE,5.0,0,2026/07/26,2018/07/28,1,Google Maps,Got the haircut I asked for.,"Thank you for coming in, Scott! We hope to see you again!"
ChdDSUhNMG9nS0VJQ0FnSUNnX2RLeG5BRRAB,3.0,0,2026/07/26,2018/07/28,1,Google Maps,,"If you would like to share more regarding your review, please email with the salon location and details, or call 800-473-2825, ext 3. We will follow up with you from there. Thank you."
ChdDSUhNMG9nS0VJQ0FnSUN3amU3bnF3RRAB,3.0,1,2026/07/26,2018/07/28,1,Google Maps,Only two people cutting hair and long waiting list. Understaffed,"We're sorry this was your experience, Kevin. If you would like, please email with the salon location and details, or call 800-473-2825, ext 3. We will follow up with you from there. Thank you."
ChdDSUhNMG9nS0VJQ0FnSUNROFkyaS1BRRAB,5.0,0,2026/07/26,2018/07/28,1,Google Maps,,Thank you!
ChZDSUhNMG9nS0VJQ0FnSURBdU5tcGJnEAE,3.0,0,2026/07/26,2018/07/28,1,Google Maps,,"We appreciate your feedback, Xavier. If you'd like, please call us at 1-800-473-2825 ext 3 or email with the details and location so we can best assist you and follow up with you. Thank you."
ChdDSUhNMG9nS0VJQ0FnSURnanBieHRRRRAB,4.0,0,2026/07/26,2018/07/28,1,Google Maps,,"Thank you, John!"
ChZDSUhNMG9nS0VJQ0FnSURRZ3Y3WlVREAE,5.0,0,2026/07/26,2018/07/28,1,Google Maps,,"Thank you, Phillip!"
ChdDSUhNMG9nS0VJQ0FnSUN3MjhmQTFRRRAB,2.0,2,2026/07/26,2018/07/28,1,Google Maps,Not a place i would go again,"If you'd like follow up or would like to share more, please email with the details and location or call us at 1-800-473-2825 ext 3. We will get in touch with you from there. Thank you."
ChZDSUhNMG9nS0VJQ0FnSURRLU5qcExBEAE,4.0,0,2026/07/26,2018/07/28,1,Google Maps,This is a great place to visit .,Thank you!
ChZDSUhNMG9nS0VJQ0FnSUNndV9XZ2JREAE,3.0,0,2026/07/26,2018/07/28,1,Google Maps,Birds is better.,"If you'd like follow up regarding a visit, please email with the details and location or call us at 1-800-473-2825 ext 3. Thank you, Jacob."
ChZDSUhNMG9nS0VJQ0FnSUNnaFlhT1lBEAE,2.0,0,2026/07/26,2018/07/28,1,Google Maps,,"If you'd like to share more, please email with the details and location or call us at 1-800-473-2825 ext 3 so we can best assist you and follow up with you. Thank you."
ChZDSUhNMG9nS0VJQ0FnSURnX3Z1NkZREAE,5.0,0,2026/07/26,2018/07/28,1,Google Maps,Great haircut. Friendly service,"Thank you, Dale! We're always happy to help!"
ChZDSUhNMG9nS0VJQ0FnSUNRcXRxSWFBEAE,5.0,0,2026/07/26,2018/07/28,1,Google Maps,I really like this idea that having a lot of special picture shows that I forget,Thank you for being our customer! We are happy to help you!
ChdDSUhNMG9nS0VJQ0FnSURRcklDSHZRRRAB,1.0,0,2026/07/26,2018/07/28,1,Google Maps,,"We are sorry to see your review, Fran. If you would like to share more, please email with the salon location and details, or call 800-473-2825, ext 3. We will follow up with you from there. Thank you."
ChdDSUhNMG9nS0VJQ0FnSURnNzVEam9BRRAB,2.0,0,2026/07/26,2018/07/28,1,Google Maps,,"We're sorry to see your rating, Roylee. If you'd like, please email with the details and location or call us at 1-800-473-2825 ext 3 so we can best assist you and follow up with you. Thank you."
ChZDSUhNMG9nS0VJQ0FnSUNneHRyUVF3EAE,2.0,0,2026/07/26,2018/07/28,1,Google Maps,,"If you'd like to share more, please email with the details and location or call us at 1-800-473-2825 ext 3. We will be happy to help you. Thank you."
ChZDSUhNMG9nS0VJQ0FnSUNBeXFQWWJnEAE,2.0,0,2026/07/26,2018/07/28,1,Google Maps,,"If you'd like to share more, please email with the details and location or call us at 1-800-473-2825 ext 3. We will be happy to help you. Thank you."
ChZDSUhNMG9nS0VJQ0FnSURnNTlqYUVnEAE,5.0,0,2026/07/26,2018/07/28,1,Google Maps,,Thank you!
ChZDSUhNMG9nS0VJQ0FnSUNRZzVpRklBEAE,3.0,0,2026/07/26,2018/07/28,1,Google Maps,Nice ✂ cuts!!!!,"Thank you, Keisha!"
ChZDSUhNMG9nS0VJQ0FnSUNnanNEakRBEAE,5.0,0,2026/07/26,2018/07/28,1,Google Maps,,Thank you!
ChdDSUhNMG9nS0VJQ0FnSUN3cy1QcG5nRRAB,3.0,0,2026/07/26,2018/07/28,1,Google Maps,Nice spot,"Thanks for being our customer, Tarranrte!"
ChdDSUhNMG9nS0VJQ0FnSURBd2NiWmpBRRAB,3.0,0,2026/07/26,2018/07/28,1,Google Maps,,"We appreciate your feedback, Brittany. If you'd like, please email with the details and location or call us at 1-800-473-2825 ext 3 so we can best assist you and follow up with you. Thank you."
ChdDSUhNMG9nS0VJQ0FnSURBaktyc3p3RRAB,5.0,0,2026/07/26,2018/07/28,1,Google Maps,,"Thank you, Shawna! We appreciate your review!"
ChdDSUhNMG9nS0VJQ0FnSUNBeGRmN3NRRRAB,5.0,0,2026/07/26,2018/07/28,1,Google Maps,Nice place and people,"Thank you, Siva!"
ChZDSUhNMG9nS0VJQ0FnSUN3eTRUNWJ3EAE,4.0,0,2026/07/26,2018/07/28,1,Google Maps,Very pleasant and nice barber,"Thank you, Tapan!"
ChdDSUhNMG9nS0VJQ0FnSUNRdGRmcGt3RRAB,5.0,0,2026/07/26,2018/07/28,1,Google Maps,,"Thank you, Jackie!"
ChdDSUhNMG9nS0VJQ0FnSUNRX0lLcS13RRAB,5.0,0,2026/07/26,2018/07/28,1,Google Maps,They keep notes on which style haircut you had previously so I don't have to explain what I want each time. I love the style.,"Thank you for being our customer, Karen! We appreciate you!"
ChdDSUhNMG9nS0VJQ0FnSURBOFp5QTJBRRAB,3.0,0,2026/07/26,2018/07/28,1,Google Maps,Ok for the price.,"We appreciate your feedback, Judith. If you'd like follow up, please email with the details and location or call us at 1-800-473-2825 ext 3. We will contact you regarding your experience from there. Thank you."
ChdDSUhNMG9nS0VJQ0FnSURnakxQUDJBRRAB,1.0,2,2026/07/26,2018/07/28,1,Google Maps,The worst haircut in my life!!,"We're sorry to hear this was your experience, Marian. If you'd like, please email with the details and location or call us at 1-800-473-2825 ext 3. We will follow up with you from there. Thank you for reaching out."
ChZDSUhNMG9nS0VJQ0FnSURRdXVhSFpBEAE,1.0,0,2026/07/26,2018/07/28,1,Google Maps,,"We're sorry to see your rating, Derrick. If you'd like, please email with the details and location or call us at 1-800-473-2825 ext 3. We will follow up with you from there. Thank you for reaching out."
ChZDSUhNMG9nS0VJQ0FnSUNBZzZfYlZBEAE,5.0,0,2026/07/26,2018/07/28,1,Google Maps,,"Thank you, Ragini!"
ChdDSUhNMG9nS0VJQ0FnSURRLTR1MGlnRRAB,2.0,0,2026/07/26,2018/07/28,1,Google Maps,,"If you'd like to share more, please email with the details and location or call us at 1-800-473-2825 ext 3. We will be happy to help you. Thank you!"
ChdDSUhNMG9nS0VJQ0FnSURBbFpXMzFRRRAB,4.0,0,2026/07/26,2018/07/28,1,Google Maps,,"Thank you, Khurram!"
ChZDSUhNMG9nS0VJQ0FnSURnd1kzREpREAE,4.0,0,2026/07/26,2018/07/28,1,Google Maps,,Thank you!
ChZDSUhNMG9nS0VJQ0FnSUNBMUlpN1lREAE,5.0,0,2026/07/26,2018/07/28,1,Google Maps,,Thank you for your rating! See you next time!
ChdDSUhNMG9nS0VJQ0FnSURnei1YOHlnRRAB,4.0,0,2026/07/26,2018/07/28,1,Google Maps,,Thank you for your review! We look forward to your next visit!
ChdDSUhNMG9nS0VJQ0FnSURReVAtTjl3RRAB,3.0,0,2026/07/26,2018/07/28,1,Google Maps,,"If you would like to share more regarding your review, please email with the salon location and details, or call 800-473-2825, ext 3. We will follow up with you from there. Thank you."
ChdDSUhNMG9nS0VJQ0FnSUNnNDVUZGhnRRAB,1.0,3,2026/07/26,2018/07/28,1,Google Maps,"I have long,thick hair I asked for a trim and style I showed her a photo of the bangs but not the rest just bangs..she cut the back of my hair so uneven and the bangs are chin level the photo was just at eye level..when she finished blow drying I asked her to curl and style muy hair her reply was no!! Do I want to return here? No!! Will I tell my friends about the poor service? Yes!! She acted as if she knew nothing about hairstyling..","We're sorry this was your experience. If you would like follow up, please email with the details and location or call us at 1-800-473-2825 ext 3 so we can best assist you and get in touch with you. Thank you for reaching out."
ChdDSUhNMG9nS0VJQ0FnSURROHJHanR3RRAB,1.0,0,2026/07/26,2018/07/28,1,Google Maps,,"We’re sorry to see your rating, Tammy. If you'd like follow up, please call us at 1-800-473-2825 ext 3 or email with the details and location so we can best assist you and contact you. Thank you."
ChZDSUhNMG9nS0VJQ0FnSURRM1ktbGJnEAE,1.0,2,2026/07/26,2018/07/28,1,Google Maps,Asked for a fade on all 3 of my boys and ended up with patches in there hair had to go to sports clip to have them fix please hire girls or men who know what they are doing,"We're sorry to hear this. If you'd like, please call us at 1-800-473-2825 ext 3 or email with the details and location so we can best assist you and follow up with you. Thank you for reaching out."
ChZDSUhNMG9nS0VJQ0FnSURndDRuZGJ3EAE,4.0,0,2026/07/26,2018/07/28,1,Google Maps,Good service,Thank you for being our customer! See you next time!
ChZDSUhNMG9nS0VJQ0FnSUN3M3FqTWJ3EAE,4.0,0,2026/07/26,2018/07/28,1,Google Maps,,Thank you!
ChdDSUhNMG9nS0VJQ0FnSUN3OXJMV3hnRRAB,4.0,0,2026/07/26,2018/07/28,1,Google Maps,"The stylists are experienced and put me at ease. Tip: ask for a rinse after you get your hair cut. It's free (a shampoo costs $5, and the $ you save you can use for the tip). I leave a $5 tip every time and the service has always been great. Another tip: sign in online and beat the wait.","We appreciate you being our customer, Stephen!"
ChZDSUhNMG9nS0VJQ0FnSURRa2J1VVpBEAE,5.0,0,2026/07/26,2018/07/28,1,Google Maps,"Stylist was patient and accommodating with our 6 year old son while trimming his hair. Great experience, will definitely go back again!","Thank you, Tamara! We're always happy to help you and your family!"
ChZDSUhNMG9nS0VJQ0FnSUNROXU2T2VREAE,4.0,0,2026/07/26,2018/07/28,1,Google Maps,,Thank you!
ChdDSUhNMG9nS0VJQ0FnSUNRci1pYWpnRRAB,3.0,0,2026/07/26,2018/07/28,1,Google Maps,,"If you would like to share more regarding your review, please email with the salon location and details, or call 800-473-2825, ext 3. We will follow up with you from there. Thank you."
ChZDSUhNMG9nS0VJQ0FnSURBdGIzSGZ3EAE,4.0,0,2026/07/26,2018/07/28,1,Google Maps,,Thank you!
ChdDSUhNMG9nS0VJQ0FnSUN3N1B2dWp3RRAB,3.0,0,2026/07/26,2018/07/28,1,Google Maps,,"We value your feedback. If you would like, please email with the details and location or call us at 1-800-473-2825 ext 3 so we can best assist you and contact you. Thank you."
ChdDSUhNMG9nS0VJQ0FnSUNneDdPOTdRRRAB,3.0,0,2026/07/26,2018/07/28,1,Google Maps,Great,Thank you for being our customer!
ChdDSUhNMG9nS0VJQ0FnSUNBbmNDUXNnRRAB,5.0,0,2026/07/26,2018/07/28,1,Google Maps,,Thank you Jenil!
ChZDSUhNMG9nS0VJQ0FnSUNnOFB6NU9BEAE,4.0,0,2026/07/26,2018/07/28,1,Google Maps,,Thank you for your review!
ChdDSUhNMG9nS0VJQ0FnSUNRaDl6bThBRRAB,1.0,2,2026/07/26,2018/07/28,1,Google Maps,I had worst hair cut here. She don’t listen to what I say she just keeps going and make my hair shorter!!She is very dumb. I suggest nobody should go there.,"We're sorry to read this. If you'd like, please email with the details and location or call us at 1-800-473-2825 ext 3. We will follow up with you from there. Thank you."
ChRDSUhNMG9nS0VJQ0FnSURnb004UBAB,3.0,0,2026/07/26,2018/07/28,1,Google Maps,The best,"Thank you, Donna!"
ChZDSUhNMG9nS0VJQ0FnSURBNW92V1FnEAE,5.0,0,2026/07/26,2018/07/28,1,Google Maps,"Arbor walk, not far from us. Have good selections.",Thank you!!!
ChZDSUhNMG9nS0VJQ0FnSUNndkx5VkZREAE,5.0,0,2026/07/26,2018/07/28,1,Google Maps,,Thank you for being our customer!
ChdDSUhNMG9nS0VJQ0FnSUNBMl9tN2xRRRAB,1.0,0,2026/07/26,2018/07/28,1,Google Maps,,"If you would like to share more or would like follow up, please call us at 1-800-473-2825 ext 3 or email with the salon location and details. We will be happy to assist you. Thank you."
ChZDSUhNMG9nS0VJQ0FnSUN3ZzdTcllnEAE,1.0,2,2026/07/26,2018/07/28,1,Google Maps,The worst stylist that i ever see. I walked in to the store at 8:30pm yesterday and that lady did cut for 5 min here and there and said its done. she wouldnt even ask me how i need my hair cut. even after i say cut it carefully she was just a lazy ass and did not listen to me. dont go here. worst haircut saloon i ever saw in my life,"We're sorry to see this, Ajay. If you'd like, please email with the details and location or call us at 1-800-473-2825 ext 3. We will follow up with you from there. Thank you."
ChZDSUhNMG9nS0VJQ0FnSURRNE9YaGVBEAE,4.0,0,2026/07/26,2018/07/28,1,Google Maps,,Thank you!
ChZDSUhNMG9nS0VJQ0FnSUN3OGZUVWVnEAE,1.0,2,2026/07/26,2018/07/28,1,Google Maps,Sucks,"We're sorry to see your rating, Jason. If you'd like follow up, please email with the details and location or call us at 1-800-473-2825 ext 3. We will contact you regarding your experience from there. Thank you."
ChZDSUhNMG9nS0VJQ0FnSUNBeTZ1S2NREAE,3.0,0,2026/07/26,2018/07/28,1,Google Maps,,"If you would like follow up, please email with the details and location or call us at 1-800-473-2825 ext 3. We will get in touch with you regarding your experience from there. Thank you."
ChdDSUhNMG9nS0VJQ0FnSUN3M3VxOTJnRRAB,5.0,0,2026/07/26,2018/07/28,1,Google Maps,,Thank you!
ChZDSUhNMG9nS0VJQ0FnSURBa2ZmR0J3EAE,1.0,2,2026/07/26,2018/07/28,1,Google Maps,"Haircut was good, but service was awful. They talked trash about a customer that was leaving, while I sat there. Then, when I told her it wasn't as short as I asked for she became rude and opened the back of my smock, continued to cut, and spilled hair down my dress. Horrid service...will never return.","We're sorry to hear this was your experience, Hillary. If you would like, please email with the details and location, or call us at 1-800-473-2825 ext 3. We will contact you regarding your visit. Thank you."
ChdDSUhNMG9nS0VJQ0FnSUNBeHIyRGlnRRAB,5.0,0,2026/07/26,2018/07/28,1,Google Maps,,Thank you!
ChdDSUhNMG9nS0VJQ0FnSURBbXZEVXJnRRAB,3.0,2,2026/07/26,2018/07/28,1,Google Maps,Not that great experience,"If you would like to share more regarding your review, please email with the salon location and details, or call 800-473-2825, ext 3. We will follow up with you from there. Thank you."
ChZDSUhNMG9nS0VJQ0FnSUN3LXNqSWZBEAE,2.0,0,2026/07/26,2018/07/28,1,Google Maps,,"If you would like to share more regarding your review, please email with the details and location or call us at 1-800-473-2825 ext 3. Thank you."
ChdDSUhNMG9nS0VJQ0FnSURBZ3RLendBRRAB,1.0,2,2026/07/26,2018/07/28,1,Google Maps,Very bad service I had to walk out,"We're sorry to read this, Domingo. If you would like, please email with the salon location and details, or call 800-473-2825, ext 3. We will follow up with you from there. Thank you."
ChdDSUhNMG9nS0VJQ0FnSUNBMzU2My13RRAB,5.0,0,2026/07/26,2018/07/28,1,Google Maps,"Good haircut at a good price, especially on Tuesday or Thursday.","Thank you, Thomas! We look forward to seeing you next time!"
ChZDSUhNMG9nS0VJQ0FnSUNncTY3Z1h3EAE,5.0,0,2026/07/26,2018/07/28,1,Google Maps,They do a great job with hair,We appreciate you being a Great Clips customer!
ChdDSUhNMG9nS0VJQ0FnSURRa2N6MzJRRRAB,2.0,0,2026/07/26,2018/07/28,1,Google Maps,,"We're sorry to see your rating. If you'd like follow up, please email with the details and location or call us at 1-800-473-2825 ext 3 so we can best assist you and contact you. Thank you."
ChZDSUhNMG9nS0VJQ0FnSUNnMWFHY2NREAE,5.0,0,2026/07/26,2018/07/28,1,Google Maps,,Thank you! We look forward to your next stop in!
